date,well,online,thp,esp_freq,gross,wc,net,gas,water,gor,ampere,fl_dyn,pump_int,pbhp,is_shutdown
2024-02-11,KSL-5,24.0,14.0,46.0,148.71,14.6997511935983,126.85,0.0,21.86,0.0,15.0,1249.0433333333333,1789.0,183.73333333333335,0
2024-02-12,KSL-5,24.0,14.0,46.0,148.74,14.4278606965174,127.28,0.0,21.46,0.0,15.200000000000001,1253.39,1789.0,181.5,0
2024-02-13,KSL-5,24.0,14.0,46.0,151.13,16.0722556739231,126.84,0.0,24.29,0.0,15.5,1244.836,1789.0,184.57999999999998,0
2024-02-14,KSL-5,24.0,14.0,46.0,151.25,16.7801652892562,125.87,0.0,25.38,0.0,15.4,1231.56,1789.0,187.25,0
2024-02-15,KSL-5,24.0,14.0,46.0,158.22,17.8991277967387,129.9,0.0,28.32,0.0,15.65,1228.24,1789.0,190.0,0
2024-02-16,KSL-5,24.0,14.0,45.0,157.56,18.9197765930439,127.75,0.0,29.81,0.0,15.675,1197.175,1789.0,201.025,0
2024-02-17,KSL-5,24.0,14.0,45.0,157.31,18.6002161337487,128.05,0.0,29.26,0.0,15.233333333333334,1170.32,1789.0,210.33333333333334,0
2024-02-18,KSL-5,24.0,14.0,45.0,156.4,18.7595907928389,127.06,0.0,29.34,0.0,15.25,1158.845,1789.0,214.25,0
2024-02-19,KSL-5,24.0,14.0,45.0,166.23,18.9195692714913,134.78,0.0,31.45,0.0,15.600000000000001,1149.6399999999999,1789.0,217.3,0
2024-02-20,KSL-5,24.0,14.0,45.0,163.61,19.2408776969623,132.13,0.0,31.48,0.0,15.45,1144.275,1789.0,218.8,0
2024-02-21,KSL-5,24.0,14.0,45.0,160.45,20.9971953879713,126.76,0.0,33.69,0.0,15.65,1120.155,1789.0,227.2,0
2024-02-22,KSL-5,24.0,14.0,45.0,175.64,23.9979503529948,133.49,0.0,42.15,0.0,15.45,1110.17,1789.0,230.64999999999998,0
2024-02-23,KSL-5,24.0,14.0,45.0,177.93,23.9982015399314,135.23,0.0,42.7,0.0,15.399999999999999,1111.3400000000001,1789.0,224.85,0
2024-02-24,KSL-5,24.0,14.0,45.0,160.75,26.0031104199067,118.95,0.0,41.8,0.0,15.55,1097.56,1789.0,234.7,0
2024-02-25,KSL-5,24.0,14.0,45.0,169.53,28.0009437857606,122.06,0.0,47.47,0.0,15.55,1093.455,1789.0,225.95,0
2024-02-26,KSL-5,24.0,14.0,45.0,175.84,28.0027297543221,126.6,0.0,49.24,0.0,15.5,1094.7,1789.0,235.9,0
2024-02-27,KSL-5,24.0,14.0,45.0,174.22,27.999081620939,125.44,0.0,48.78,0.0,15.7,1088.185,1789.0,237.75,0
2024-02-28,KSL-5,24.0,14.0,45.0,180.84,27.0017695200177,132.01,0.0,48.83,0.0,15.55,1074.4,1789.0,242.7,0
2024-02-29,KSL-5,24.0,14.0,45.0,184.88,29.0025962786672,131.26,0.0,53.62,0.0,15.850000000000001,1091.8649999999998,1789.0,232.5,0
2024-03-01,KSL-5,24.0,14.0,45.0,177.67,29.9994371587775,124.37,0.0,53.3,0.0,15.399999999999999,1048.8899999999999,1789.0,251.25,0
2024-03-02,KSL-5,24.0,14.0,45.5,184.35,26.9975589910496,134.58,0.0,49.77,0.0,15.566666666666668,1070.03,1789.0,244.03333333333333,0
2024-03-03,KSL-5,24.0,14.0,45.5,181.14,29.9988958816385,126.8,0.0,54.34,0.0,16.45,1082.2,1789.0,239.85,0
2024-03-04,KSL-5,24.0,14.0,46.0,186.18,29.997851541519,130.33,0.0,55.85,0.0,16.35,1072.21,1789.0,243.5,0
2024-03-05,KSL-5,24.0,14.0,46.0,186.21,32.0015036786424,126.62,0.0,59.59,0.0,16.5,1053.85,1789.0,249.4,0
2024-03-06,KSL-5,24.0,14.0,46.0,189.06,32.0004231460912,128.56,0.0,60.5,0.0,16.9,1081.385,1789.0,240.35,0
2024-03-07,KSL-5,24.0,14.0,46.0,189.89,32.998051503502,127.23,0.0,62.66,0.0,16.75,1078.725,1789.0,241.2,0
2024-03-08,KSL-5,24.0,14.0,47.0,194.57,33.0009765123092,130.36,0.0,64.21,0.0,16.5,1077.745,1789.0,241.05,0
2024-03-09,KSL-5,24.0,14.0,47.0,197.13,32.9985288895653,132.08,0.0,65.05,0.0,18.75,768.955,1789.0,346.25,0
2024-03-10,KSL-5,24.0,14.0,47.0,199.09,33.0001506856196,133.39,0.0,65.7,0.0,17.75,1102.805,1789.0,233.0,0
2024-03-11,KSL-5,24.0,14.0,48.0,193.3,32.0020693222969,131.44,0.0,61.86,0.0,17.9,1089.69,1789.0,237.5,0
2024-03-12,KSL-5,24.0,14.0,48.0,209.1,32.9985652797704,140.1,0.0,69.0,0.0,17.8,1128.585,1789.0,224.1,0
2024-03-13,KSL-5,24.0,14.0,49.0,218.32,34.0005496518871,144.09,0.0,74.23,0.0,18.6,1131.23,1789.0,223.4,0
2024-03-14,KSL-5,24.0,14.0,49.0,219.35,34.9988602689765,142.58,0.0,76.77,0.0,18.65,1156.155,1789.0,214.9,0
2024-03-15,KSL-5,24.0,14.0,49.0,221.55,34.9988715865493,144.01,0.0,77.54,0.0,19.25,1153.845,1789.0,215.65,0
2024-03-16,KSL-5,24.0,14.0,49.0,225.29,34.9993341914865,146.44,0.0,78.85,0.0,18.6,1151.21,1789.0,216.7,0
2024-03-17,KSL-5,24.0,14.0,49.0,229.76,35.9984331476323,147.05,0.0,82.71,0.0,18.25,1148.12,1789.0,217.7,0
2024-03-18,KSL-5,24.0,14.0,50.0,234.12,36.9981206219033,147.5,0.0,86.62,0.0,18.65,1141.9650000000001,1789.0,219.8,0
2024-03-19,KSL-5,24.0,14.0,50.0,231.42,37.0019877279405,145.79,0.0,85.63,0.0,18.5,1167.675,1789.0,210.95,0
2024-03-20,KSL-5,24.0,14.0,50.0,229.21,37.001003446621,144.4,0.0,84.81,0.0,18.45,1176.055,1789.0,206.75,0
2024-03-21,KSL-5,24.0,14.0,50.0,230.38,36.9997395607258,145.14,0.0,85.24,0.0,18.9,1192.77,1789.0,202.25,0
2024-03-22,KSL-5,24.0,14.0,50.0,224.02,36.0012498884028,143.37,0.0,80.65,0.0,19.5,1157.74,1789.0,234.05,0
2024-03-23,KSL-5,24.0,14.0,50.0,228.41,36.9992557243553,143.9,0.0,84.51,0.0,19.8,1151.94,1789.0,216.4,0
2024-03-24,KSL-5,24.0,14.0,50.0,229.34,37.0018313421121,144.48,0.0,84.86,0.0,19.45,1155.8400000000001,1789.0,215.14999999999998,0
2024-03-25,KSL-5,24.0,14.0,50.0,230.82,36.9985269907287,145.42,0.0,85.4,0.0,19.9,1184.2649999999999,1789.0,205.45,0
2024-03-26,KSL-5,24.0,14.0,50.0,226.48,37.0010596962204,142.68,0.0,83.8,0.0,19.549999999999997,1166.925,1789.0,211.25,0
2024-03-27,KSL-5,24.0,14.0,50.0,227.22,36.9993838570548,143.15,0.0,84.07,0.0,19.85,1151.875,1789.0,216.3,0
2024-03-28,KSL-5,24.0,14.0,50.0,228.53,37.0017065593139,143.97,0.0,84.56,0.0,20.55,1163.62,1789.0,212.5,0
2024-03-29,KSL-5,24.0,14.0,50.0,212.24,37.999434602337,131.59,0.0,80.65,0.0,20.4,1153.52,1789.0,215.9,0
2024-03-30,KSL-5,24.0,14.0,50.0,225.2,38.0017761989343,139.62,0.0,85.58,0.0,20.549999999999997,653.905,1789.0,215.55,0
2024-03-31,KSL-5,24.0,14.0,50.0,221.85,37.9986477349561,137.55,0.0,84.3,0.0,20.7,1151.17,1789.0,216.6,0
2024-04-01,KSL-5,24.0,14.0,50.0,220.25,38.0022701475596,136.55,0.0,83.7,0.0,20.9,1148.4850000000001,1789.0,217.6,0
2024-04-02,KSL-5,24.0,14.0,50.0,224.53,37.999376475304,139.21,0.0,85.32,0.0,20.625,1126.2849999999999,1789.0,225.05,0
2024-04-03,KSL-5,24.0,14.0,50.0,215.94,38.0012966564787,133.88,0.0,82.06,0.0,20.266666666666666,1172.2233333333334,1789.0,209.26666666666665,0
2024-04-04,KSL-5,24.0,14.0,50.0,227.26,38.0005280295697,140.9,0.0,86.36,0.0,20.175,1183.695,1789.0,205.10000000000002,0
2024-04-05,KSL-5,24.0,14.0,50.0,239.09,42.0009201555899,138.67,0.0,100.42,0.0,20.266666666666666,1188.95,1789.0,204.29999999999998,0
2024-04-06,KSL-5,24.0,14.0,50.0,244.18,38.0006552543206,151.39,0.0,92.79,0.0,20.2,1150.275,1789.0,216.925,0
2024-04-07,KSL-5,24.0,14.0,50.0,254.31,39.9984271165113,152.59,0.0,101.72,0.0,20.439999999999998,1227.89,1789.0,190.58,0
2024-04-08,KSL-5,24.0,14.0,50.0,264.22,39.0015895844372,161.17,0.0,103.05,0.0,20.3,1268.01,1789.0,176.85,0
2024-04-09,KSL-5,24.0,14.0,50.0,253.91,40.9987790949549,149.81,0.0,104.1,0.0,20.18,1012.314,1789.0,263.1,0
2024-04-10,KSL-5,24.0,14.0,50.0,258.1,40.9996125532739,152.28,0.0,105.82,0.0,20.400000000000002,1052.8999999999999,1789.0,250.0,0
2024-04-11,KSL-5,24.0,14.0,50.0,273.13,38.9997437117856,166.61,0.0,106.52,0.0,20.375,1118.165,1789.0,227.8,0
2024-04-12,KSL-5,24.0,14.0,50.0,272.09,40.0014701018046,163.25,0.0,108.84,0.0,20.55,1109.7075,1789.0,230.85000000000002,0
2024-04-13,KSL-5,24.0,14.0,50.0,271.33,41.0017322080124,160.08,0.0,111.25,0.0,20.2,1328.19,1789.0,156.7,0
2024-04-14,KSL-5,24.0,14.0,50.0,273.35,40.9987195902689,161.28,0.0,112.07,0.0,20.2,1333.1,1789.0,153.7,0
2024-04-15,KSL-5,24.0,14.0,50.0,275.43,41.9997821588062,159.75,0.0,115.68,0.0,20.7,1328.78,1789.0,156.4,0
2024-04-16,KSL-5,24.0,14.0,50.0,298.12,41.0002683483161,175.89,0.0,122.23,0.0,20.549999999999997,1314.96,1789.0,161.0,0
2024-04-17,KSL-5,24.0,14.0,50.0,279.86,39.0016436789823,170.71,0.0,109.15,0.0,20.8,1314.38,1789.0,161.2,0
2024-04-18,KSL-5,24.0,14.0,50.0,287.01,42.9985017943626,163.6,0.0,123.41,0.0,20.2,1299.78,1789.0,165.9,0
2024-04-19,KSL-5,24.0,14.0,50.0,290.13,43.0014131596181,165.37,0.0,124.76,0.0,20.450000000000003,1307.2649999999999,1789.0,163.75,0
2024-04-20,KSL-5,24.0,14.0,50.0,294.82,41.0012889220541,173.94,0.0,120.88,0.0,20.65,1296.075,1789.0,167.3,0
2024-04-21,KSL-5,24.0,14.0,50.0,295.02,43.0004745440987,168.16,0.0,126.86,0.0,20.549999999999997,1292.865,1789.0,168.65,0
2024-04-22,KSL-5,24.0,14.0,50.0,299.21,42.9998997359714,170.55,0.0,128.66,0.0,20.75,1287.095,1789.0,170.5,0
2024-04-23,KSL-5,24.0,14.0,50.0,300.04,41.0011998400213,177.02,0.0,123.02,0.0,20.65,1277.855,1789.0,173.65,0
2024-04-24,KSL-5,24.0,14.0,50.0,300.27,43.0012988310521,171.15,0.0,129.12,0.0,20.5,1284.355,1789.0,172.55,0
2024-04-25,KSL-5,24.0,14.0,50.0,301.24,42.9989377240738,171.71,0.0,129.53,0.0,20.299999999999997,1271.685,1789.0,175.75,0
2024-04-26,KSL-5,24.0,14.0,50.0,278.28,42.9998562598821,158.62,0.0,119.66,0.0,19.95,1180.815,1789.0,206.10000000000002,0
2024-04-27,KSL-5,24.0,14.0,50.0,278.91,42.9995338998243,158.98,0.0,119.93,0.0,20.7,1024.1,1789.0,259.7,0
2024-04-28,KSL-5,24.0,14.0,50.0,278.11,44.0005753119269,155.74,0.0,122.37,0.0,20.299999999999997,1027.455,1789.0,258.7,0
2024-04-29,KSL-5,24.0,14.0,50.0,282.57,45.0012386311356,155.41,0.0,127.16,0.0,20.5,1022.905,1789.0,261.65,0
2024-04-30,KSL-5,24.0,14.0,50.0,285.11,44.0005611869103,159.66,0.0,125.45,0.0,20.450000000000003,550.31,1789.0,267.9,0
2024-05-01,KSL-5,24.0,14.0,50.0,307.11,42.0012373416691,178.12,0.0,128.99,0.0,20.6,992.69,1789.0,270.6,0
2024-05-02,KSL-5,24.0,14.0,50.0,304.78,43.9989500623401,170.68,0.0,134.1,0.0,20.6,992.69,1789.0,270.6,0
2024-05-03,KSL-5,24.0,14.0,50.0,294.36,46.0014947683109,158.95,0.0,135.41,0.0,20.6,992.69,1789.0,270.6,0
2024-05-04,KSL-5,24.0,14.0,50.0,346.36,45.0080840743735,190.47,0.0,155.89,0.0,20.6,992.69,1789.0,270.6,0
2024-05-05,KSL-5,24.0,14.0,50.0,303.02,43.0004620157085,172.72,0.0,130.3,0.0,20.6,992.69,1789.0,270.6,0
2024-05-06,KSL-5,24.0,14.0,50.0,282.05,43.9992909058678,157.95,0.0,124.1,0.0,20.6,992.69,1789.0,270.6,0
2024-05-07,KSL-5,24.0,14.0,50.0,264.98,43.9995471356329,148.39,0.0,116.59,0.0,20.6,992.69,1789.0,270.6,0
2024-05-08,KSL-5,24.0,14.0,50.0,283.05,50.0017664723547,141.52,0.0,141.53,0.0,20.6,992.69,1789.0,270.6,0
2024-05-09,KSL-5,24.0,14.0,50.0,283.2,49.0007062146893,144.43,0.0,138.77,0.0,20.4,448.68,1789.0,442.8,0
2024-05-10,KSL-5,24.0,14.0,50.0,293.14,44.9989765982125,161.23,0.0,131.91,0.0,20.4,448.68,1789.0,442.8,0
2024-05-11,KSL-5,24.0,14.0,50.0,292.76,48.9991802158765,149.31,0.0,143.45,0.0,20.4,448.68,1789.0,442.8,0
2024-05-12,KSL-5,24.0,14.0,50.0,305.9,46.9990192873488,162.13,0.0,143.77,0.0,20.4,448.68,1789.0,442.8,0
2024-05-13,KSL-5,24.0,14.0,50.0,299.16,44.9993314614253,164.54,0.0,134.62,0.0,20.5,876.345,1789.0,260.5,0
2024-05-14,KSL-5,24.0,14.0,50.0,301.26,46.9992697337848,159.67,0.0,141.59,0.0,20.700000000000003,879.835,1789.0,308.45,0
2024-05-15,KSL-5,24.0,14.0,50.0,307.65,49.0004875670405,156.9,0.0,150.75,0.0,20.65,880.185,1789.0,310.55,0
2024-05-16,KSL-5,24.0,14.0,50.0,325.05,47.9987694200892,169.03,0.0,156.02,0.0,19.7,988.26,1789.0,230.7,0
2024-05-17,KSL-5,24.0,14.0,50.0,342.87,52.9996791786975,161.15,0.0,181.72,0.0,20.1,911.86,1789.0,297.9,0
2024-05-18,KSL-5,24.0,14.0,50.0,298.06,49.0002013017513,152.01,0.0,146.05,0.0,20.5,887.2,1789.0,306.3,0
2024-05-19,KSL-5,24.0,14.0,50.0,304.11,51.0012824306994,149.01,0.0,155.1,0.0,20.4,860.105,1789.0,315.55,0
2024-05-20,KSL-5,24.0,14.0,50.0,304.95,52.9988522708641,143.33,0.0,161.62,0.0,20.5,851.64,1789.0,318.5,0
2024-05-21,KSL-5,24.0,14.0,50.0,307.93,49.0013964212646,157.04,0.0,150.89,0.0,20.5,851.64,1789.0,318.5,0
2024-05-22,KSL-5,24.0,14.0,50.0,340.18,55.9997648303839,149.68,0.0,190.5,0.0,20.25,961.8599999999999,1789.0,286.1,0
2024-05-23,KSL-5,24.0,14.0,50.0,393.28,53.9996948738812,180.91,0.0,212.37,0.0,22.95,1116.59,1789.0,237.5,0
2024-05-24,KSL-5,24.0,14.0,50.0,387.99,51.9987628547128,186.24,0.0,201.75,0.0,20.45,1139.655,1789.0,220.55,0
2024-05-25,KSL-5,24.0,14.0,50.0,387.21,56.000619818703,170.37,0.0,216.84,0.0,20.2,1140.045,1789.0,220.4,0
2024-05-26,KSL-5,24.0,14.0,50.0,396.75,50.9993698802773,194.41,0.0,202.34,0.0,20.0,1136.13,1789.0,221.8,0
2024-05-27,KSL-5,24.0,14.0,50.0,390.22,54.0003075188355,179.5,0.0,210.72,0.0,20.3,1136.56,1789.0,221.6,0
2024-05-28,KSL-5,24.0,14.0,50.0,392.98,55.0002544658761,176.84,0.0,216.14,0.0,20.25,1122.49,1789.0,226.5,0
2024-05-29,KSL-5,24.0,14.0,50.0,400.87,50.9990770075087,196.43,0.0,204.44,0.0,20.7,1120.57,1789.0,227.2,0
2024-05-30,KSL-5,24.0,14.0,50.0,381.14,51.9992653618093,182.95,0.0,198.19,0.0,20.5,1132.72,1789.0,223.0,0
2024-05-31,KSL-5,24.0,16.0,50.0,312.23,52.9993914742337,146.75,0.0,165.48,0.0,20.85,800.5250000000001,1789.0,335.9,0
2024-06-01,KSL-5,24.0,16.0,50.0,328.35,53.0013704888077,154.32,0.0,174.03,0.0,20.3,773.865,1789.0,344.8,0
2024-06-02,KSL-5,24.0,16.0,50.0,332.76,53.9998797932444,153.07,0.0,179.69,0.0,20.55,768.8199999999999,1789.0,346.1,0
2024-06-03,KSL-5,24.0,16.0,50.0,332.3,50.9990972013241,162.83,0.0,169.47,0.0,20.5,735.62,1789.0,357.8,0
2024-06-04,KSL-5,24.0,16.0,50.0,341.34,53.998945333099,157.02,0.0,184.32,0.0,20.7,716.54,1789.0,364.3,0
2024-06-05,KSL-5,24.0,16.0,50.0,374.37,51.9993589229906,179.7,0.0,194.67,0.0,20.5,822.72,1789.0,329.35,0
2024-06-06,KSL-5,24.0,16.0,50.0,370.01,52.0012972622362,177.6,0.0,192.41,0.0,20.75,1086.815,1789.0,238.35000000000002,0
2024-06-07,KSL-5,24.0,16.0,50.0,316.5,54.0,145.59,0.0,170.91,0.0,20.35,715.98,1789.0,364.5,0
2024-06-08,KSL-5,23.0,16.0,50.0,298.08,53.9989264626946,137.12,0.0,160.96,0.0,20.5,684.97,1789.0,377.3,0
2024-06-09,KSL-5,24.0,16.0,50.0,382.46,54.9992156042462,172.11,0.0,210.35,0.0,20.333333333333332,732.0533333333333,1789.0,360.4666666666667,0
2024-06-10,KSL-5,24.0,16.0,50.0,436.72,51.9989924894669,209.63,0.0,227.09,0.0,20.3,1100.065,1789.0,234.0,0
2024-06-11,KSL-5,24.0,16.0,50.0,369.43,48.9998105189075,188.41,0.0,181.02,0.0,20.7,741.47,1789.0,255.9,0
2024-06-12,KSL-5,24.0,16.0,50.0,350.96,50.0,175.48,0.0,175.48,0.0,20.299999999999997,853.635,1789.0,318.75,0
2024-06-13,KSL-5,24.0,16.0,50.0,423.21,52.0001890314501,203.14,0.0,220.07,0.0,20.5,1102.11,1789.0,233.7,0
2024-06-14,KSL-5,24.0,16.0,50.0,386.57,43.9997930517112,216.48,0.0,170.09,0.0,20.2,920.87,1789.0,296.7,0
2024-06-15,KSL-5,24.0,16.0,50.0,335.78,50.0,167.89,0.0,167.89,0.0,20.35,711.905,1789.0,366.1,0
2024-06-16,KSL-5,24.0,16.0,50.0,332.08,49.0002409058058,169.36,0.0,162.72,0.0,20.2,694.78,1789.0,371.4,0
2024-06-17,KSL-5,24.0,16.0,50.0,340.3,50.9991184249192,166.75,0.0,173.55,0.0,20.6,684.93,1789.0,374.6,0
2024-06-18,KSL-5,24.0,16.0,50.0,343.79,50.9991564617935,168.46,0.0,175.33,0.0,20.5,652.38,1789.0,385.8,0
2024-06-19,KSL-5,24.0,16.0,50.0,338.79,54.001003571534,155.84,0.0,182.95,0.0,20.5,657.4849999999999,1789.0,383.95000000000005,0
2024-06-20,KSL-5,24.0,16.0,50.0,334.21,52.9996110230095,157.08,0.0,177.13,0.0,20.1,677.47,1789.0,380.5,0
2024-06-21,KSL-5,24.0,16.0,50.0,340.0,52.0,163.2,0.0,176.8,0.0,20.2,693.18,1789.0,372.3,0
2024-06-22,KSL-5,24.0,16.0,50.0,344.03,52.0012789582304,165.13,0.0,178.9,0.0,20.5,665.04,1789.0,385.2,0
2024-06-23,KSL-5,24.0,16.0,50.0,342.1,53.9988307512423,157.37,0.0,184.73,0.0,20.3,607.04,1789.0,401.5,0
2024-06-24,KSL-5,24.0,16.0,50.0,419.97,55.9992380408124,184.79,0.0,235.18,0.0,20.7,989.96,1789.0,273.2,0
2024-06-25,KSL-5,24.0,16.0,50.0,451.73,53.9990702410732,207.8,0.0,243.93,0.0,20.4,1022.68,1789.0,261.7,0
2024-06-26,KSL-5,24.0,16.0,50.0,323.24,51.9985150352679,155.16,0.0,168.08,0.0,20.5,908.385,1789.0,300.15,0
2024-06-27,KSL-5,24.0,16.0,50.0,342.84,54.9994166374985,154.28,0.0,188.56,0.0,20.6,640.92,1789.0,390.0,0
2024-06-28,KSL-5,24.0,16.0,50.0,343.73,50.0014546300876,171.86,0.0,171.87,0.0,20.549999999999997,617.4000000000001,1789.0,398.0,0
2024-06-29,KSL-5,24.0,16.0,50.0,342.5,49.0014598540146,174.67,0.0,167.83,0.0,20.25,607.0250000000001,1789.0,401.65,0
2024-06-30,KSL-5,24.0,16.0,50.0,349.01,48.9985960287671,178.0,0.0,171.01,0.0,20.1,613.67,1789.0,399.2,0
2024-07-01,KSL-5,24.0,16.0,50.0,351.94,46.9994885491845,186.53,0.0,165.41,0.0,20.2,658.45,1789.0,348.1,0
2024-07-02,KSL-5,24.0,16.0,50.0,351.53,45.9989190111797,189.83,0.0,161.7,0.0,20.3,633.19,1789.0,392.6,0
2024-07-03,KSL-5,24.0,16.0,50.0,413.64,45.9989362730877,223.37,0.0,190.27,0.0,20.1,860.07,1789.0,399.2,0
2024-07-04,KSL-5,24.0,16.0,50.0,488.43,46.9995700509797,258.87,0.0,229.56,0.0,20.299999999999997,728.73,1789.0,361.8,0
2024-07-05,KSL-5,24.0,16.0,50.0,482.01,50.0010373228771,241.0,0.0,241.01,0.0,20.3,480.87,1789.0,444.9,0
2024-07-06,KSL-5,24.0,16.0,50.0,480.32,59.9995836109261,192.13,0.0,288.19,0.0,20.25,468.985,1789.0,449.5,0
2024-07-07,KSL-5,24.0,16.0,50.0,486.17,68.0009050332188,155.57,0.0,330.6,0.0,20.1,534.79,1789.0,444.2,0
2024-07-08,KSL-5,24.0,16.0,50.0,479.61,65.0007297595963,167.86,0.0,311.75,0.0,20.05,512.15,1789.0,433.85,0
2024-07-09,KSL-5,24.0,16.0,50.0,484.02,64.9993801909012,169.41,0.0,314.61,0.0,20.3,488.57666666666665,1789.0,441.0,0
2024-07-10,KSL-5,24.0,16.0,49.0,476.13,67.0006090773528,157.12,0.0,319.01,0.0,20.15,444.15,1789.0,457.6,0
2024-07-11,KSL-5,24.0,16.0,49.0,467.61,62.9990804302731,173.02,0.0,294.59,0.0,20.25,465.95,1789.0,450.2,0
2024-07-12,KSL-5,24.0,16.0,49.0,473.04,64.0009301538982,170.29,0.0,302.75,0.0,20.3,433.815,1789.0,462.20000000000005,0
2024-07-13,KSL-5,24.0,16.0,49.0,485.91,67.0000617398284,160.35,0.0,325.56,0.0,20.2,444.6,1789.0,458.0,0
2024-07-14,KSL-5,24.0,16.0,49.0,479.77,64.9998957833962,167.92,0.0,311.85,0.0,20.05,433.12,1789.0,461.85,0
2024-07-15,KSL-5,24.0,16.0,49.0,487.73,64.9990773583745,170.71,0.0,317.02,0.0,20.1,438.405,1789.0,459.65,0
2024-07-16,KSL-5,24.0,16.0,49.0,486.42,64.0002467003824,175.11,0.0,311.31,0.0,20.15,522.0250000000001,1789.0,430.35,0
2024-07-17,KSL-5,24.0,16.0,49.0,486.19,66.0009461321705,165.3,0.0,320.89,0.0,20.15,438.71000000000004,1789.0,459.5,0
2024-07-18,KSL-5,24.0,16.0,49.0,487.01,66.0006981376152,165.58,0.0,321.43,0.0,20.4,869.7,1789.0,313.5,0
2024-07-19,KSL-5,24.0,16.0,49.0,490.34,67.000448668271,161.81,0.0,328.53,0.0,20.15,453.67999999999995,1789.0,453.5,0
2024-07-20,KSL-5,24.0,16.0,49.0,491.36,66.0004884402475,167.06,0.0,324.3,0.0,20.1,466.09,1789.0,449.3,0
2024-07-21,KSL-5,24.0,16.0,49.0,479.96,65.9992499374948,163.19,0.0,316.77,0.0,20.549999999999997,440.33,1789.0,458.70000000000005,0
2024-07-22,KSL-5,24.0,16.0,49.0,486.46,65.0002055667475,170.26,0.0,316.2,0.0,20.4,445.55499999999995,1789.0,456.4,0
2024-07-23,KSL-5,24.0,16.0,49.0,484.65,66.0002063344682,164.78,0.0,319.87,0.0,20.4,445.55499999999995,1789.0,456.4,0
2024-07-24,KSL-5,24.0,16.0,49.0,485.18,66.0002473308875,164.96,0.0,320.22,0.0,20.1,469.01,1789.0,448.4,0
2024-07-25,KSL-5,24.0,16.0,49.0,491.99,66.0054066139556,167.25,0.0,324.74,0.0,20.1,469.01,1789.0,448.4,0
2024-07-26,KSL-5,24.0,16.0,49.0,488.07,66.0007785768435,165.94,0.0,322.13,0.0,20.7,476.28,1789.0,445.9,0
2024-07-27,KSL-5,24.0,16.0,49.0,487.11,64.9996920613414,170.49,0.0,316.62,0.0,20.7,476.28,1789.0,445.9,0
2024-07-28,KSL-5,24.0,16.0,49.0,487.88,65.9998360252521,165.88,0.0,322.0,0.0,20.4,470.84,1789.0,447.7,0
2024-07-29,KSL-5,24.0,16.0,49.0,494.04,66.0007286859364,167.97,0.0,326.07,0.0,20.4,470.84,1789.0,447.7,0
2024-07-30,KSL-5,24.0,16.0,49.0,486.37,65.9991364598968,165.37,0.0,321.0,0.0,20.4,470.84,1789.0,447.7,0
2024-07-31,KSL-5,24.0,16.0,49.0,504.6,65.0,176.61,0.0,327.99,0.0,20.1,467.04,1789.0,449.0,0
2024-08-01,KSL-5,24.0,16.0,49.0,499.8,65.0,174.93,0.0,324.87,0.0,20.1,467.04,1789.0,449.0,0
2024-08-02,KSL-5,24.0,16.0,49.0,497.84,65.0008034709947,174.24,0.0,323.6,0.0,20.5,472.72,1789.0,447.1,0
2024-08-03,KSL-5,24.0,16.0,49.0,505.88,64.999604649324,177.06,0.0,328.82,0.0,20.5,472.72,1789.0,447.1,0
2024-08-04,KSL-5,24.0,16.0,49.0,501.09,64.0004789558762,180.39,0.0,320.7,0.0,20.2,463.19,1789.0,450.5,0
2024-08-05,KSL-5,24.0,16.0,49.0,502.93,64.000954407174,181.05,0.0,321.88,0.0,20.2,463.19,1789.0,450.5,0
2024-08-06,KSL-5,24.0,16.0,49.0,497.77,63.9994374912108,179.2,0.0,318.57,0.0,20.1,525.34,1789.0,429.1,0
2024-08-07,KSL-5,24.0,16.0,49.0,513.73,63.000019465478,190.08,0.0,323.65,0.0,20.1,525.34,1789.0,429.1,0
2024-08-08,KSL-5,24.0,16.0,49.0,515.57,63.9990689916015,185.61,0.0,329.96,0.0,20.3,418.9,1789.0,465.0,0
2024-08-09,KSL-5,24.0,16.0,49.0,513.01,64.0007017407068,184.68,0.0,328.33,0.0,20.5,503.82,1789.0,237.0,0
2024-08-10,KSL-5,24.0,16.0,49.0,514.07,63.9990662750209,185.07,0.0,329.0,0.0,20.2,414.54,1789.0,466.3,0
2024-08-11,KSL-5,24.0,16.0,49.0,511.03,64.0001565465824,183.97,0.0,327.06,0.0,20.2,414.54,1789.0,466.3,0
2024-08-12,KSL-5,24.0,16.0,49.0,518.04,64.0008493552621,186.49,0.0,331.55,0.0,20.2,414.54,1789.0,466.3,0
2024-08-13,KSL-5,24.0,16.0,49.0,515.55,65.0004849190185,180.44,0.0,335.11,0.0,20.2,414.54,1789.0,466.3,0
2024-08-14,KSL-5,24.0,16.0,49.0,515.0,65.0,180.25,0.0,334.75,0.0,20.2,414.54,1789.0,466.3,0
2024-08-15,KSL-5,24.0,16.0,49.0,517.98,64.0005405614116,186.47,0.0,331.51,0.0,20.2,414.54,1789.0,466.3,0
2024-08-16,KSL-5,24.0,16.0,49.0,517.28,64.9996133622023,181.05,0.0,336.23,0.0,20.2,414.54,1789.0,466.3,0
2024-08-17,KSL-5,24.0,16.0,49.0,519.87,64.0006155385,187.15,0.0,332.72,0.0,20.2,414.54,1789.0,466.3,0
